"Vestiging Uniek nr.";"Vestiging Naam";"Vestiging Straat";"Vestiging Huisnr.";"Vestiging Postcode";"Vestiging Gemeente";"Smiley code";"Smiley geldig tot";"Vandaag"
"2172493063";"Buurtslagers";"Rondplein";"7";"9660";"Brakel";"2026NL00611";"2026/11/30 00:00:00";"2026/01/23 00:00:00"
"2077397233";"A.D. DELHAIZE";"Chaussée de Bruxelles(FLG)";"527";"6210";"Frasnes-lez-Gosselies";"2026FR00452";"2026/12/07 00:00:00";"2026/01/23 00:00:00"
"2032037954";"PIZZA HUT";"Korenmarkt";"34";"9000";"Gent";"2027NL00506";"2027/01/15 00:00:00";"2026/01/23 00:00:00"
"2232558829";"VERLEYSEN - RINGOIR";"Grote Baan";"223";"9310";"Aalst";"2027NL00221";"2027/03/07 00:00:00";"2026/01/23 00:00:00"
"2152898172";"Campus Sint-Jan";"Synaps Park";"1";"3600";"Genk";"2027NL00215";"2027/03/10 00:00:00";"2026/01/23 00:00:00"
"2232559720";"VERLEYSEN - RINGOIR";"Pachting";"38";"9310";"Aalst";"2027NL00220";"2027/03/07 00:00:00";"2026/01/23 00:00:00"
"2266851594";"Bio-Planet Charleroi ( Marcinelle)";"Avenue de Philippeville";"229";"6001";"Charleroi";"2027FR00209";"2027/03/15 00:00:00";"2026/01/23 00:00:00"
"2090562212";"ALDI";"Rue de Mettet";"48";"5620";"Florennes";"2027FR00199";"2027/04/19 00:00:00";"2026/01/23 00:00:00"
"2090560034";"Aldi Marché";"Avenue de Philippeville";"223";"6001";"Charleroi";"2027FR00198";"2027/04/19 00:00:00";"2026/01/23 00:00:00"
"2180997686";"AD Delhaize";"Philippe Saveryslaan";"2";"9140";"Temse";"2027NL00063";"2027/03/06 00:00:00";"2026/01/23 00:00:00"
"2055171266";"ALDI  Markt";"Hoogbaan";"24";"3650";"Dilsen-Stokkem";"2027NL00059";"2027/05/03 00:00:00";"2026/01/23 00:00:00"
"2154339910";"OKAY BOORTMEERBEEK";"Leuvensesteenweg";"263";"3190";"Boortmeerbeek";"2027NL00409";"2027/03/17 00:00:00";"2026/01/23 00:00:00"
"2003114534";"Carrefour Market";"Rue d'Arlon";"18";"6820";"Florenville";"2026FR02001";"2026/08/13 00:00:00";"2026/01/23 00:00:00"
"2032039043";"Pizza Hut";"Boulevard de l'Europe";"50";"1300";"Wavre";"2026FR00131";"2026/04/03 00:00:00";"2026/01/23 00:00:00"
"2108369828";"LES BOUCHERIES DUFRAIS";"rue de Rochefort";"37";"5570";"Beauraing";"2026FR00086";"2026/02/21 00:00:00";"2026/01/23 00:00:00"
"2127755970";"Colruyt Moeskroen";"Rue de Menin";"136";"7700";"Mouscron/Moeskroen";"2026FR00102";"2026/05/08 00:00:00";"2026/01/23 00:00:00"
"2219822630";"Slagerij Vandecruys";"Oogststraat";"1";"2400";"Mol";"2026NL00104";"2026/05/09 00:00:00";"2026/01/23 00:00:00"
"2134769763";"Topslagerij Hoeve Liekens";"Sint-Benedictusstraat";"2";"2640";"Mortsel";"2026NL00073";"2026/07/12 00:00:00";"2026/01/23 00:00:00"
"2165390881";"SLAGERIJ VANDECRUYS";"Turnhoutsebaan";"21";"2460";"Kasterlee";"2026NL00124";"2026/06/27 00:00:00";"2026/01/23 00:00:00"
"2104350860";"CORA";"Rue de la Franco-Belge(L.L)";"228";"7100";"La Louvière";"2026FR00357";"2026/07/15 00:00:00";"2026/01/23 00:00:00"
"2060073528";"0647-MALMEDY";"Avenue Monbijou";"69";"4960";"Malmedy";"2026FR00362";"2026/07/05 00:00:00";"2026/01/23 00:00:00"
"2135517158";"ALDI MARKT";"Antwerpsesteenweg";"123";"2550";"Kontich";"2026NL00189";"2026/07/21 00:00:00";"2026/01/23 00:00:00"
"2135314052";"DUFRAIS PEPINSTER";"Rue Hodister";"183";"4860";"Pepinster";"2026FR00377";"2026/06/24 00:00:00";"2026/01/23 00:00:00"
"2135517554";"ALDI MARKT";"Brusselsesteenweg";"496";"3090";"Overijse";"2026NL00192";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2108372204";"DUFRAIS";"Les-Grands-Champs";"34";"6690";"Vielsalm";"2026FR00367";"2026/07/19 00:00:00";"2026/01/23 00:00:00"
"2077313594";"SPAR";"Avenue de la Gare,NEU";"45";"6840";"Neufchâteau";"2026FR00358";"2026/05/31 00:00:00";"2026/01/23 00:00:00"
"2123560523";"BOUCHERIE MOSANE";"Rue Wagner";"17";"4100";"Seraing";"2026FR00359";"2026/07/01 00:00:00";"2026/01/23 00:00:00"
"2203432204";"ALDI";"Pleinstraat";"53";"3220";"Holsbeek";"2026NL00193";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2127740035";"Colruyt Antwerpen Lange Elzenstraat";"Lange Elzenstraat";"35A";"2018";"Antwerpen";"2026NL00393";"2026/07/18 00:00:00";"2026/01/23 00:00:00"
"2256595627";"Okay City Antwerpen Jezusstraat";"Jezusstraat";"23-29";"2000";"Antwerpen";"2026NL00415";"2026/08/13 00:00:00";"2026/01/23 00:00:00"
"2230887063";"GROOT SEMINARIE";"Potterierei";"72";"8000";"Brugge";"2028NL00541";"2028/07/02 00:00:00";"2026/01/23 00:00:00"
"2136317508";"S.A.  QUALITY MEAT RENMANS";"Chaussée de Bruxelles";"325-331";"1410";"Waterloo";"2026FR00454";"2026/12/27 00:00:00";"2026/01/23 00:00:00"
"2339884280";"BonAp";"Rijselsepoort";"18";"8900";"Ieper";"2026NL00606";"2026/11/29 00:00:00";"2026/01/23 00:00:00"
"2220944860";"PIZZA HUT";"Chaussée Romaine";"950";"1780";"Wemmel";"2027NF00016";"2027/01/27 00:00:00";"2026/01/23 00:00:00"
"2182460111";"KUPI d'O";"Molenstraat";"1";"9900";"Eeklo";"2027NL00217";"2027/03/10 00:00:00";"2026/01/23 00:00:00"
"2153721682";"AD Boucherie";"Rue Léon Defuisseaux";"24";"7080";"Frameries";"2026FR00137";"2026/06/13 00:00:00";"2026/01/23 00:00:00"
"2152898469";"Campus Sint-Barbara";"Bessemerstraat";"478";"3620";"Lanaken";"2027NL00216";"2027/03/10 00:00:00";"2026/01/23 00:00:00"
"2292657653";"Panos";"Zuidzandstraat";"10";"8000";"Brugge";"2027NL00222";"2027/03/07 00:00:00";"2026/01/23 00:00:00"
"2347932906";"Zorgband Leie en Schelde, OCMW-vereniging van publiekrecht";"Kasteellaan";"41";"9840";"Nazareth-De Pinte";"2027NL00223";"2027/03/07 00:00:00";"2026/01/23 00:00:00"
"2303611923";"Colruyt Zonhoven new";"Heuveneindeweg";"62";"3520";"Zonhoven";"2027NL00408";"2027/03/15 00:00:00";"2026/01/23 00:00:00"
"2127752012";"Colruyt Jemeppe-sur-Sambre";"Chaussée de Charleroi";"4";"5190";"Jemeppe-sur-Sambre";"2027FR00208";"2027/03/17 00:00:00";"2026/01/23 00:00:00"
"2241634960";"ALDI";"Genkersteenweg";"282A";"3500";"Hasselt";"2027NL00060";"2027/04/23 00:00:00";"2026/01/23 00:00:00"
"2227493152";"De Drie Provinciën";"Abdijstraat";"1";"3271";"Scherpenheuvel-Zichem";"2026NL00460";"2026/03/12 00:00:00";"2026/01/23 00:00:00"
"2224433494";"LUNCH GARDEN";"Rue Passage d'Eau(FLG)";"4";"4400";"Flémalle";"2026FR00130";"2026/04/21 00:00:00";"2026/01/23 00:00:00"
"2298844966";"Pain Quotidien De Wael";"Leopold de Waelplaats";"8";"2000";"Antwerpen";"2026NL00461";"2026/04/03 00:00:00";"2026/01/23 00:00:00"
"2324572534";"Prijam";"Avenue Prince de Liège(JB)";"93";"5100";"Namur";"2026FR00083";"2026/03/29 00:00:00";"2026/01/23 00:00:00"
"2227537593";"Oostende Ice Cream";"Ooststraat";"25";"8400";"Oostende";"2026NL00380";"2026/04/25 00:00:00";"2026/01/23 00:00:00"
"2160476842";"Colruyt Diksmuide";"Rijkswachtstraat(D)";"1";"8600";"Diksmuide";"2026NL00381";"2026/05/20 00:00:00";"2026/01/23 00:00:00"
"2154463139";"Katholiek orthopedagogisch centrum Kortrijk MPI VZW";"Bad Godesberglaan(Kor)";"19";"8500";"Kortrijk";"2026NL00103";"2026/05/09 00:00:00";"2026/01/23 00:00:00"
"2154677034";"HORTA CATERING";"Place Victor Horta";"11";"1060";"Sint-Gillis";"2026NL00504";"2026/05/28 00:00:00";"2026/01/23 00:00:00"
"2170046881";"Ruddersstove";"Oude Oostendse Steenweg";"93";"8000";"Brugge";"2026NL00506";"2026/05/25 00:00:00";"2026/01/23 00:00:00"
"2255746183";"DUFRAIS GRACE-HOLLOGNE";"Rue de Wallonie";"2A";"4460";"Grâce-Hollogne";"2026FR00366";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2282294687";"Fiesys";"Leopold II Laan(Odk)";"233";"8670";"Koksijde";"2026NL00070";"2026/06/01 00:00:00";"2026/01/23 00:00:00"
"2126609093";"TOPSLAGERIJ DE LOOZE";"Heikant(STE)";"39";"9190";"Stekene";"2026NL00069";"2026/06/25 00:00:00";"2026/01/23 00:00:00"
"2208465019";"Taverne Tearoom Kroko";"Louis Logierlaan";"49";"8430";"Middelkerke";"2026NL00111";"2026/07/15 00:00:00";"2026/01/23 00:00:00"
"2227123661";"CASTOR";"Kortrijkseweg";"164";"8791";"Waregem";"2026NL00071";"2026/06/21 00:00:00";"2026/01/23 00:00:00"
"2164714554";"Slagerij Vandecruys";"Vaartstraat";"42-44";"2440";"Geel";"2026NL00117";"2026/06/26 00:00:00";"2026/01/23 00:00:00"
"2176728203";"Banketbakkerij Depauw";"Droogte";"18";"9940";"Evergem";"2026NL00118";"2026/06/22 00:00:00";"2026/01/23 00:00:00"
"2198406218";"Ter Eiken Edegem";"Kattenbroek";"33";"2650";"Edegem";"2026NL00119";"2026/06/22 00:00:00";"2026/01/23 00:00:00"
"2279139516";"Frituur City 1";"Kortrijksestraat";"15";"8020";"Oostkamp";"2026NL00123";"2026/07/01 00:00:00";"2026/01/23 00:00:00"
"2269811777";"WZC Warmhof";"Begijnewater";"1";"9990";"Maldegem";"2026NL00122";"2026/07/26 00:00:00";"2026/01/23 00:00:00"
"2307499940";"Slagerij Breughel";"Tieltstraat";"4";"8750";"Wingene";"2026NL00120";"2026/07/02 00:00:00";"2026/01/23 00:00:00"
"2060069667";"CARREFOUR FLERON 0620";"Rue de la Clef";"30";"4621";"Fléron";"2026FR00363";"2026/06/27 00:00:00";"2026/01/23 00:00:00"
"2135525076";"ALDI MARKT";"Molenstraat";"21";"1840";"Londerzeel";"2026NL00188";"2026/07/21 00:00:00";"2026/01/23 00:00:00"
"2060073231";"CARREFOUR 0637-TURNHOUT";"Parklaan";"80-";"2300";"Turnhout";"2026NL00191";"2026/07/24 00:00:00";"2026/01/23 00:00:00"
"2143775521";"DUFRAIS CHAUDFONTAINE";"Rue du Général Jacques";"99";"4051";"Chaudfontaine";"2026FR00376";"2026/07/19 00:00:00";"2026/01/23 00:00:00"
"2224738253";"QUALITY MEAT RENMANS";"Rue des Barrages(Wal)";"76";"5650";"Walcourt";"2026FR00370";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2060069964";"CARREFOUR";"Marche, Chaussée de Liège";"41";"6900";"Marche-en-Famenne";"2026FR00361";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2285217555";"DUFRAIS FLERON";"Rue Bureau";"2";"4621";"Fléron";"2026FR00364";"2026/06/08 00:00:00";"2026/01/23 00:00:00"
"2322501979";"Sodexo Bertrix catering";"Route des Gohineaux";"3";"6880";"Bertrix";"2026FR00373";"2026/06/11 00:00:00";"2026/01/23 00:00:00"
"2060063828";"CARREFOUR MARKET EDEGEM";"Prins Boudewijnlaan";"306";"2650";"Edegem";"2026NL00186";"2026/07/24 00:00:00";"2026/01/23 00:00:00"
"2154686140";"CARREFOUR 0644-HAINE-SAINT-PIERRE";"Chaussée de Redemont(PIE)";"21";"7100";"La Louvière";"2026FR00360";"2026/07/27 00:00:00";"2026/01/23 00:00:00"
"2185514720";"QUALITY MEAT RENMANS";"Brusselsesteenweg";"208";"1980";"Zemst";"2026NL00190";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2226255809";"QUALITY MEAT RENMANS";"Route de Mons";"188";"7390";"Quaregnon";"2026FR00371";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2152336661";"ALDI MARKT";"Rijmenamsesteenweg";"35";"3150";"Haacht";"2026NL00194";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2324574613";"Boulangerie Louise";"Cours Saint Michel";"82-83";"1040";"Etterbeek";"2026FR00379";"2026/07/13 00:00:00";"2026/01/23 00:00:00"
"2196229359";"CARREFOUR MARKET";"Kaulillerweg";"6";"3950";"Bocholt";"2026NL00198";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2060060858";"CARREFOUR 632 BERCHEM-SAINTE-AGATHE";"Avenue Charles-Quint";"560";"1082";"Sint-Agatha-Berchem";"2026FR00381";"2026/07/30 00:00:00";"2026/01/23 00:00:00"
"2294950120";"AH Wijnegem";"Turnhoutsebaan";"5 506";"2110";"Wijnegem";"2026NL00200";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2184624991";"Colruyt Rumbeke";"Heropbouwstraat";"163";"8800";"Roeselare";"2026NL00395";"2026/07/23 00:00:00";"2026/01/23 00:00:00"
"2185981310";"Carrefour Express";"Kerkstraat";"7-9-11";"2060";"Antwerpen";"2026NL00216";"2026/07/27 00:00:00";"2026/01/23 00:00:00"
"2223023729";"Okay Aubel ";"Rue de Battice";"125";"4880";"Aubel";"2026FR00108";"2026/07/23 00:00:00";"2026/01/23 00:00:00"
"2060062838";"CARREFOUR MARKET CITY II";"Rue Neuve";"123";"1000";"Brussel";"2026FR00352";"2026/07/07 00:00:00";"2026/01/23 00:00:00"
"2179741240";"Colruyt Virton";"Rue de Montmédy";"14";"6760";"Virton";"2026FR00109";"2026/08/09 00:00:00";"2026/01/23 00:00:00"
"2104935335";"AG";"Berchemstadionstraat";"70-72";"2600";"Antwerpen";"2026NL00478";"2026/08/08 00:00:00";"2026/01/23 00:00:00"
"2328655937";"L'Air de Rien";"Place du Vieux Tilleul";"14";"4130";"Esneux";"2026FR00145";"2026/08/08 00:00:00";"2026/01/23 00:00:00"
"2253244672";"Albert Heijn Knokke-Heist";"Duinenwater";"28";"8300";"Knokke-Heist";"2026NL00228";"2026/08/19 00:00:00";"2026/01/23 00:00:00"
"2327664260";"HAYAR";"Adegem-Dorp";"48";"9991";"Maldegem";"2026NL00051";"2026/04/24 00:00:00";"2026/01/23 00:00:00"
"2175547573";"Campus Pachtgoedstraat";"Pachtgoedstraat";"8";"9100";"Sint-Niklaas";"2026NL00054";"2026/04/25 00:00:00";"2026/01/23 00:00:00"
"2136699172";"Panos Rail Brussel Zuid";"Avenue Fonsny";"47";"1060";"Sint-Gillis";"2026NF00014";"2026/05/07 00:00:00";"2026/01/23 00:00:00"
"2142146515";"Colruyt Poperinge";"Duinkerkestraat";"56";"8970";"Poperinge";"2026NL00382";"2026/05/29 00:00:00";"2026/01/23 00:00:00"
"2249159289";"BISTRO H-EAT TERTIA CATERING";"Hingenesteenweg(BOR)";"48";"2880";"Bornem";"2026NL00062";"2026/05/14 00:00:00";"2026/01/23 00:00:00"
"2212337495";"Bakkerij Biscuiterie la Friandise";"Nijverheidstraat";"24";"8710";"Wielsbeke";"2026NL00110";"2026/05/31 00:00:00";"2026/01/23 00:00:00"
"2196150967";"Dirk Boutsgebouw (VAC Leuven)";"Diestsepoort";"6";"3000";"Leuven";"2026NL00132";"2026/07/12 00:00:00";"2026/01/23 00:00:00"
"2183097836";"Het Broekventje";"Mechelsesteenweg";"131";"2830";"Willebroek";"2026NL00100";"2026/08/29 00:00:00";"2026/01/23 00:00:00"
"2090924377";"ALDI";"Leliestraat";"13";"2860";"Sint-Katelijne-Waver";"2026NL00559";"2026/08/19 00:00:00";"2026/01/23 00:00:00"
"2142834522";"DUFRAIS REMICOURT";"Rue Jules Mélotte(REM)";"34";"4350";"Remicourt";"2023FR00415";"2026/10/25 00:00:00";"2026/01/23 00:00:00"
"2153434444";"SPAR KOKSIJDE";"Guido Gezelleplein(Kok)";"4";"8670";"Koksijde";"2026NL00558";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2144169360";"Sport Vlaanderen Assebroek 1";"Nijverheidsstraat";"112";"8310";"Brugge";"2026NL00708";"2026/10/18 00:00:00";"2026/01/23 00:00:00"
"2295486093";"BON'AP";"Biezestraat";"27";"9220";"Hamme (O.-Vl.)";"2026NL00589";"2026/11/24 00:00:00";"2026/01/23 00:00:00"
"2154998718";"Woon - & zorgcentrum St-Vincentius vzw";"Bevrijdingslaan";"18";"8580";"Avelgem";"2026NL00739";"2026/11/28 00:00:00";"2026/01/23 00:00:00"
"2116409346";"KEURSLAGERIJ NOORDIJK";"Kerkstraat(SGW)";"44";"9170";"Sint-Gillis-Waas";"2026NL00757";"2026/12/14 00:00:00";"2026/01/23 00:00:00"
"2057784031";"A.D. DELHAIZE";"Chaussée de Gembloux, Tong.";"25";"5140";"Tongrinne";"2028FR00126";"2028/05/29 00:00:00";"2026/01/23 00:00:00"
"2143803829";"Budgetslager NV";"Hendrik van Veldekesingel";"1D";"3500";"Hasselt";"2026NL00758";"2026/12/23 00:00:00";"2026/01/23 00:00:00"
"2026073048";"Budgetslager NV";"Genkerbaan";"85";"3520";"Zonhoven";"2026NL00768";"2026/12/23 00:00:00";"2026/01/23 00:00:00"
"2293056838";"ALDI";"Houba de Strooperlaan";"755";"1020";"Laken (Bru.)";"2026NL00187";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2283253504";"Phin-Meat";"Deinse Horsweg";"44";"9031";"Gent";"2026NL00184";"2026/06/25 00:00:00";"2026/01/23 00:00:00"
"2195298951";"Carrefour Express";"Diestsesteenweg";"359";"3202";"Aarschot";"2026NL00217";"2026/08/16 00:00:00";"2026/01/23 00:00:00"
"2295741956";"Albert Heijn Maasmechelen";"Koninginnelaan(E)";"115";"3630";"Maasmechelen";"2026NL00212";"2026/08/16 00:00:00";"2026/01/23 00:00:00"
"2293578064";"Albert Heijn";"Rootenstraat";"8";"3600";"Genk";"2026NL00211";"2026/07/22 00:00:00";"2026/01/23 00:00:00"
"2138404293";"RVT Betlehem";"Wilselsesteenweg";"70";"3020";"Herent";"2026NL00214";"2026/08/06 00:00:00";"2026/01/23 00:00:00"
"2298744996";"Albert Heijn Berchem";"Walemstraat";"70";"2600";"Berchem";"2026NL00213";"2026/07/27 00:00:00";"2026/01/23 00:00:00"
"2143225193";"Colruyt Péruwelz";"Rue Neuve Chaussée(PER)";"157";"7600";"Péruwelz";"2026FR00107";"2026/07/23 00:00:00";"2026/01/23 00:00:00"
"2334556804";"BIO-Planet Sint-Denijs-Westrem";"Kortrijksesteenweg";"1082";"9051";"Gent";"2026NL00394";"2026/07/18 00:00:00";"2026/01/23 00:00:00"
"2258140303";"BIO - PLANET";"Heidebaan";"101";"9100";"Sint-Niklaas";"2026NL00413";"2026/08/13 00:00:00";"2026/01/23 00:00:00"
"2198312582";"Slagerij AENDEKERK";"Weg naar Gruitrode";"13";"3660";"Oudsbergen";"2026NL00096";"2026/08/15 00:00:00";"2026/01/23 00:00:00"
"2261526888";"Bio-Planet Roeselare";"Brugsesteenweg";"443";"8800";"Roeselare";"2026NL00416";"2026/08/13 00:00:00";"2026/01/23 00:00:00"
"2295306248";"Colruyt Antwerpen Jan Van Gentstraat";"Gentplaats";"15";"2000";"Antwerpen";"2026NL00414";"2026/09/12 00:00:00";"2026/01/23 00:00:00"
"2332431019";"Nois";"Veldstraat";"21";"9000";"Gent";"2026NL00417";"2026/08/08 00:00:00";"2026/01/23 00:00:00"
"2160665991";"Clos le Val du Héron";"Rue de Messe";"9";"1330";"Rixensart";"2026FR00390";"2026/08/21 00:00:00";"2026/01/23 00:00:00"
"2290772883";"LAUWERS RETAIL";"Brusselbaan";"208";"9320";"Aalst";"2026NL00227";"2026/08/05 00:00:00";"2026/01/23 00:00:00"
"2335321322";"BON'AP";"Hasseltweg";"208";"3600";"Genk";"2026NL00232";"2026/08/21 00:00:00";"2026/01/23 00:00:00"
"2171610363";"Rusthuis Vondelhof";"Leuvensesteenweg";"215";"3370";"Boutersem";"2028NL00539";"2028/06/04 00:00:00";"2026/01/23 00:00:00"
"2324725853";"Dorpsslagerij Joeri";"Consciencestraat";"67";"8820";"Torhout";"2026NL00055";"2026/05/04 00:00:00";"2026/01/23 00:00:00"
"2332287004";"Okay City Antwerpen Lange Dijkstraat";"Lange Dijkstraat";"100";"2060";"Antwerpen";"2026NL00383";"2026/05/03 00:00:00";"2026/01/23 00:00:00"
"2297381355";"Mavilo";"Kasteelstraat";"3";"8920";"Langemark-Poelkapelle";"2026NL00059";"2026/05/14 00:00:00";"2026/01/23 00:00:00"
"2325671406";"Fresh Food Pattyn";"Distellaan";"17";"8434";"Middelkerke";"2026NL00058";"2026/05/14 00:00:00";"2026/01/23 00:00:00"
"2007618106";"ESTHIO";"Venetiëlaan(Har)";"47";"8530";"Harelbeke";"2026NL00060";"2026/05/23 00:00:00";"2026/01/23 00:00:00"
"2252895076";"IQ-KBE";"Quai des Usines";"163";"1000";"Brussel";"2026FR00151";"2026/06/08 00:00:00";"2026/01/23 00:00:00"
"2262404739";"ORELIA ZORG - WZC De Keiheuvel";"Kapelstraat";"130";"2490";"Balen";"2026NL00131";"2026/07/03 00:00:00";"2026/01/23 00:00:00"
"2208174910";"Pillows Grand Hotel Reylof";"Hoogstraat";"36";"9000";"Gent";"2026NL00740";"2026/11/30 00:00:00";"2026/01/23 00:00:00"
"2289111314";"Atelier Charlier - Vedrin";"Rue Gustave Guidet(VD)";"16";"5020";"Namur";"2026FR00141";"2026/08/02 00:00:00";"2026/01/23 00:00:00"
"2290367958";"Boucherie Bon secour ";"Avenue de la Basilique(B.S)";"108";"7603";"Péruwelz";"2026FR00140";"2026/08/16 00:00:00";"2026/01/23 00:00:00"
"2156776291";"Foodstore Deli";"Industrieweg";"16";"8800";"Roeselare";"2026NL00099";"2026/04/17 00:00:00";"2026/01/23 00:00:00"
"2214653817";"ACW Etalle";"Rue Belle-Vue";"56";"6740";"Etalle";"2028FR00230";"2028/06/20 00:00:00";"2026/01/23 00:00:00"
"2239872629";"Bio-Planet Groot Bijgaarden";"Robert Dansaertlaan";"9 A";"1702";"Dilbeek";"2026NL00419";"2026/09/03 00:00:00";"2026/01/23 00:00:00"
"2299261076";"DE HOPRANK";"Mechelsestraat";"164";"1840";"Londerzeel";"2026NL00662";"2026/09/20 00:00:00";"2026/01/23 00:00:00"
"2046646946";"Vannobel, Wim";"Oostvleterendorp(Oost)";"5";"8640";"Vleteren";"2026NL00659";"2026/09/20 00:00:00";"2026/01/23 00:00:00"
"2060062244";"SUPERMARKT GB 121 TOMBERG";"Tomberg";"96-114";"1200";"Sint-Lambrechts-Woluwe";"2026FR00414";"2026/06/08 00:00:00";"2026/01/23 00:00:00"
"2319067981";"Atelier Charlier - Nannine";"Chaussée de Marche(NN)";"742";"5100";"Namur";"2028FR00231";"2028/06/27 00:00:00";"2026/01/23 00:00:00"
"2025716029";"NV Cavamil Ad Delhaize";"Sint-Truidensesteenweg";"3 A";"3440";"Zoutleeuw";"2026NL00560";"2026/09/24 00:00:00";"2026/01/23 00:00:00"
"2173510573";"STATION Q8  SI.MA.MIE- SHOP & GO DELHAIZE";"Chaussée d'Arlon";"4";"6600";"Bastogne";"2026FR00418";"2026/10/12 00:00:00";"2026/01/23 00:00:00"
"2153686545";"SPAR";"Rue des Mineurs";"1";"4610";"Beyne-Heusay";"2026FR00416";"2026/10/25 00:00:00";"2026/01/23 00:00:00"
"2337322094";"McDonald's";"Chaussée de Tubize(W-B)";"57-59";"1440";"Braine-le-Château";"2026FR00147";"2026/09/28 00:00:00";"2026/01/23 00:00:00"
"2260949046";"Renmans PEPINSTER";"Rue Hodister";"167";"4860";"Pepinster";"2026FR00444";"2026/12/27 00:00:00";"2026/01/23 00:00:00"
"2043784258";"DE LINDE";"Marktstraat";"19";"9990";"Maldegem";"2026NL00592";"2026/12/10 00:00:00";"2026/01/23 00:00:00"
"2333524545";"Okay City Blankenberge Grote Markt";"Grote Markt";"16";"8370";"Blankenberge";"2026NL00446";"2026/11/20 00:00:00";"2026/01/23 00:00:00"
"2362460437";"Eyckenborgh";"Bronnenweg";"4";"1755";"Pajottegem";"2028NL00536";"2028/06/16 00:00:00";"2026/01/23 00:00:00"
"2093190219";"SLAGERIJ DE BURGGRAVE";"Willem Van Doornyckstraat(HSD)";"79";"9120";"Beveren-Kruibeke-Zwijndrecht";"2026NL00735";"2026/11/21 00:00:00";"2026/01/23 00:00:00"
"2326511841";"Albert Heijn Elisabethlaan Berchem";"Elisabethlaan";"214";"2600";"Berchem";"2026NL00594";"2026/11/16 00:00:00";"2026/01/23 00:00:00"
"2265024531";"Quality Meat Renmans";"Rue Hector Denis";"12";"4460";"Grâce-Hollogne";"2026FR00443";"2026/12/27 00:00:00";"2026/01/23 00:00:00"
"2220004752";"GEMA";"Avenue de la Résistance(MIC)";"355";"4630";"Soumagne";"2026FR00449";"2026/11/16 00:00:00";"2026/01/23 00:00:00"
"2200196362";"CHAUD DIFFUSION";"Chaussée Verte";"101";"4470";"Saint-Georges-sur-Meuse";"2026FR00445";"2026/12/10 00:00:00";"2026/01/23 00:00:00"
"2295242407";"BURMS KLASSESLAGER";"Kapelstraat";"69";"2627";"Schelle";"2028NL00540";"2028/06/16 00:00:00";"2026/01/23 00:00:00"
"2206480477";"WZC Overbeke";"Bovenboekakker";"6 - 8";"9230";"Wetteren";"2028NL00537";"2028/06/04 00:00:00";"2026/01/23 00:00:00"
"2146007214";"Restaurant de la Poste";"Rue du Rabiseau(FL)";"S/N";"6220";"Fleurus";"2026FR00446";"2026/12/28 00:00:00";"2026/01/23 00:00:00"
"2175510654";"Marienheim Raeren";"Spitalstrasse";"60";"4730";"Raeren";"2026FR00447";"2026/12/22 00:00:00";"2026/01/23 00:00:00"
"2198094234";"WZC Bessemerberg";"Bessemerstraat";"476";"3620";"Lanaken";"2026NL00737";"2026/12/11 00:00:00";"2026/01/23 00:00:00"
"2331270878";"AU PIED DU CHATEAU";"Rue du Purnalet";"10";"6980";"La-Roche-en-Ardenne";"2026NF00021";"2026/11/23 00:00:00";"2026/01/23 00:00:00"
"2070004348";"Slagerij Filip en Nathalie";"Wervikstraat";"16";"8902";"Zillebeke";"2026NL00741";"2026/12/07 00:00:00";"2026/01/23 00:00:00"
"2132937552";"McDonald's";"Demaeghtlaan (Auguste)";"102";"1500";"Halle";"2026NL00761";"2026/12/23 00:00:00";"2026/01/23 00:00:00"
"2133074045";"QUALITY MEAT RENMANS";"Rue Basse Campagne";"133";"4040";"Herstal";"2028FR00109";"2028/06/06 00:00:00";"2026/01/23 00:00:00"
"2211026413";"Proxy Delhaize";"Leuvensesteenweg(MZN)";"568";"2812";"Mechelen";"2026NL00600";"2026/12/13 00:00:00";"2026/01/23 00:00:00"
"2224703611";"Axxes Café";"Groenendaallaan";"396";"2030";"Antwerpen";"2026NL00746";"2026/12/17 00:00:00";"2026/01/23 00:00:00"
"2134341775";"N.V.  QUALITY MEAT RENMANS";"Ingelmunstersteenweg";"155";"8780";"Oostrozebeke";"2028NL00118";"2028/07/10 00:00:00";"2026/01/23 00:00:00"
"2171857714";"Hermans-Van Gestel BVBA";"St. Martinusstraat";"8";"2470";"Retie";"2026NL00759";"2026/12/20 00:00:00";"2026/01/23 00:00:00"
"2250836696";"BUURTSLAGERS";"Rekkemsestraat(Mar)";"133b";"8510";"Kortrijk";"2026NL00596";"2026/11/29 00:00:00";"2026/01/23 00:00:00"
